timestamp,open,high,low,close,volume
2020-03-18,58.11095405301318,60.590308438852105,57.46869456467798,59.78324508666992,300233600
2020-03-19,59.95773142950838,61.278599104517625,58.79924529931094,59.32516860961914,271857200
2020-03-20,59.906840554892725,61.03382237097015,55.258354443077174,55.55888366699219,401693200
2020-03-23,55.27774369215165,55.379534953760505,51.52841558126917,54.37858200073242,336752800
2020-03-24,57.284499639505285,60.03045277933711,56.785236104652014,59.83414077758789,287531200
2020-03-25,60.772072300693104,62.58978134258821,59.20884326429101,59.50452423095703,303602000
2020-03-26,59.74688118939386,62.69399042923719,59.708102511703466,62.635826110839844,252087200
2020-03-27,61.25679655191656,62.012962352654554,59.875338378207296,60.04256820678711,204216800
2020-03-30,60.76965331673908,61.92813964643738,60.444886473049856,61.75606155395508,167976400
2020-03-31,61.94752788300978,63.61739280424554,61.07502603187046,61.63003158569336,197002000
2020-04-01,59.74203967177421,60.28008186649483,57.95583869541803,58.38724136352539,176218400
2020-04-02,58.24909696369412,59.41485388495063,57.415373743181505,59.361534118652344,165934000
2020-04-03,58.845293288552625,59.548139207946036,57.917049556216,58.5084114074707,129880000
2020-04-06,60.808409543756454,63.76763704071879,60.44002326757543,63.61252975463867,201820400
2020-04-07,65.63141650239487,65.84954752102261,62.77155701763157,62.875770568847656,202887200
2020-04-08,63.677979447206575,64.80011298883151,63.31201906395062,64.48504638671875,168895200
2020-04-09,65.12245255308986,65.45448618898067,64.15300782522117,64.95037078857422,161834800
2020-04-13,65.02793193786948,66.33426233514128,64.42687350884506,66.2251968383789,131022800
2020-04-14,67.8611424089209,69.86062249775517,67.38853506577631,69.56978607177734,194994800
2020-04-15,68.44281379449058,69.39529170786052,68.01383705547038,68.93480682373047,131154400
2020-04-16,69.64975084803966,69.84848877293005,68.43067451777503,69.4825210571289,157125200
2020-04-17,68.99780771504257,69.54554637079254,67.1001154570163,68.53974151611328,215250000
2020-04-20,67.36430914394938,68.26831182918983,67.09771030256397,67.11709594726562,130015200
2020-04-21,66.95955863717874,67.19464932019156,64.3299378788463,65.04248046875,180991600
2020-04-22,66.31243969742793,67.35217124293807,65.97071693829112,66.91592407226562,116862400
2020-04-23,66.86017582115733,68.28526070625729,66.61781464739953,66.6565933227539,124814400
2020-04-24,67.18252643877639,68.5906443947667,67.13405124110245,68.58094787597656,126161200
2020-04-27,68.29738398813116,68.96145871324816,67.84902167998845,68.62942504882812,117087600
2020-04-28,69.09233090667134,69.27410181526112,67.42489198474726,67.51698303222656,112004800
2020-04-29,69.00750504510519,70.20476992848462,68.80392253083471,69.73458862304688,137280800
2020-04-30,70.27505285549175,71.38264533626065,69.8848548660731,71.20571899414062,183064000
2020-05-01,69.37588119280264,72.46598594462179,69.27893820925557,70.05934143066406,240616800
2020-05-04,70.08359453961356,71.17906454911665,69.39286360998993,71.05061340332031,133568000
2020-05-05,71.51109377618626,72.95071986963468,71.36567557958281,72.11699676513672,147751200
2020-05-06,72.81984880576161,73.49361268962589,72.43449536031221,72.86105346679688,142333600
2020-05-07,73.48875908671029,73.9613663577404,73.18580760432597,73.61478424072266,115215200
2020-05-08,74.27580576384341,75.42041508755761,73.9477309492938,75.36695098876953,133838400
2020-05-11,74.8736214980084,77.04862158939132,74.66462279176794,76.55287170410156,145946400
2020-05-12,77.2381835420649,77.69019956686239,75.5565080151993,75.67801666259766,162301200
2020-05-13,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400
2020-05-14,74.00118763637258,75.28431846247351,73.2769935373758,75.22356414794922,158929200
2020-05-15,72.99025797557229,74.82503588641835,72.95623198888298,74.77886199951172,166348400
2020-05-18,76.10570732845409,76.91495142147134,75.4131067565653,76.54070281982422,135178400
2020-05-19,76.5577102236088,77.4058379005977,76.06681813662406,76.0984115600586,101729600
2020-05-20,76.95872392411307,77.6488922301891,76.91984026254961,77.57842254638672,111504800
2020-05-21,77.43989122316047,77.98182245463944,76.7618709013521,77.00003051757812,102688800
2020-05-22,76.73755327647146,77.57839828930445,76.63549018604292,77.49577331542969,81803200
2020-05-26,78.61608760624858,78.79591801457437,76.91496669977643,76.97086334228516,125522000
2020-05-27,76.82749168318873,77.45204049887009,76.08628447900834,77.30622863769531,112945200
2020-05-28,76.9805722755511,78.6015006101808,76.70353646464031,77.34024047851562,133560800
2020-05-29,77.5832675133885,78.04499886732665,76.90767976403508,77.2649154663086,153532400
2020-06-01,77.2187384764973,78.33661941527829,77.0875070725464,78.2151107788086,80791200
2020-06-02,77.9477804464378,78.60149742135009,77.50548728566115,78.57719421386719,87642800
2020-06-03,78.8980102430983,79.27225902207066,78.3244854660484,79.00979614257812,104491200
2020-06-04,78.832393344048,79.13129990633254,77.95509694735473,78.329345703125,87560400
2020-06-05,78.57965202154774,80.62099602930866,78.5504911297126,80.56024169921875,137250400
2020-06-08,80.25644625054122,81.07055551560038,79.54440749293843,81.03652954101562,95654400
2020-06-09,80.71576353395018,83.98919920003063,80.68417010070951,83.59551239013672,147712400
2020-06-10,84.54571739149566,86.21524505993106,84.10585667073434,85.74622344970703,166651600
2020-06-11,84.88835596262886,85.3136361549305,81.5274306203534,81.6294937133789,201662400
2020-06-12,83.77291696294331,84.52140692132026,81.22123552584637,82.3342514038086,200146000
2020-06-15,80.98549997370785,84.00620266393342,80.82267515019947,83.35248565673828,138808800
2020-06-16,85.41084628969108,85.83370137590062,83.77291228895632,85.56151580810547,165428800
2020-06-17,86.30759247032934,86.3683467952298,85.32094282724987,85.44245147705078,114406400
2020-06-18,85.39870363740545,85.89446096739049,84.86649519851686,85.47647094726562,96820400
2020-06-19,86.18363944319607,86.65022840110043,83.87740074194414,84.98799133300781,264476000
2020-06-22,85.3816816208449,87.35498054805204,85.33550774901583,87.21160125732422,135445200
2020-06-23,88.458271564233,90.49475713465449,88.0378490872063,89.07310485839844,212155600
2020-06-24,88.70129930670531,89.62233679250828,87.12654480257098,87.50079345703125,192623200
2020-06-25,87.65631942729962,88.70129056885204,86.89567429690982,88.66240692138672,137522400
2020-06-26,88.55792002381165,88.77906661891221,85.78994989080277,85.93819427490234,205256800
2020-06-29,85.84586303787991,88.01358066282918,85.36711865011787,87.9188003540039,130646000
2020-06-30,87.50566045318362,88.93946836335702,87.48622233361435,88.65270233154297,140223200
2020-07-01,88.73045803796369,89.27481431029784,88.43640923902939,88.4850082397461,110737200
2020-07-02,89.39389780709443,90.03060182197771,88.37079725072775,88.4850082397461,114041600
2020-07-06,89.91640216330728,91.32104187882805,89.88480872729063,90.85202026367188,118655600
2020-07-07,91.23111377416458,92.01119713048321,90.45832063925833,90.57010650634766,112424400
2020-07-08,91.549467922268,92.71109019742121,91.46197784699565,92.67949676513672,117092000
2020-07-09,93.57381394650133,93.6272780523232,92.02822738668674,93.07806396484375,125642800
2020-07-10,92.67222323886368,93.2992120729912,92.05982226682518,93.24088287353516,90257200
2020-07-13,94.54830204332501,97.16317034048585,92.59687358818513,92.81072998046875,191649200
2020-07-14,92.19101893190584,94.53856641947361,91.25540846734508,94.34658813476562,170989200
2020-07-15,96.2250965348753,96.47540397529227,93.79492433032337,94.99542999267578,153198000
2020-07-16,93.86542173959128,94.68438876337166,93.22628512469839,93.8265380859375,110577600
2020-07-17,94.27855494560396,94.43408214536427,93.16309912532118,93.6369857788086,92186800
2020-07-20,93.72446644412312,95.74879688151813,93.379378684577,95.61027526855469,90318000
2020-07-21,96.40253133583123,96.47786610396867,94.04040293204935,94.29071044921875,103433200
2020-07-22,93.99177075995695,95.23845032827714,93.90428811755417,94.55557250976562,89001600
2020-07-23,94.28827601915101,94.36604333190014,89.44008553110294,90.25176239013672,197004400
2020-07-24,88.44612298600447,90.3732478217121,86.65507978820487,90.02816009521484,185438800
2020-07-27,91.09259829217558,92.2542206187511,90.8690265429245,92.16187286376953,121214000
2020-07-28,91.7317355771427,91.90914086643643,90.64301546203014,90.64788055419922,103625600
2020-07-29,91.13148971151593,92.57015542560022,91.09503859889124,92.38545989990234,90329200
2020-07-30,91.55675572597188,93.60782206135195,91.14848849561243,93.50332641601562,158130000
2020-07-31,100.01134253408772,103.44274565146054,98.00887492267535,103.29207611083984,374336800
2020-08-03,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200
2020-08-04,106.08431605909598,107.69552155569056,105.36012201007934,106.60194396972656,173071600
2020-08-05,106.32248498790055,107.30913448125898,105.85588858029786,106.98834991455078,121776800
2020-08-06,107.32129786014727,111.2168648469505,106.73076760644739,110.72110748291016,202428800
2020-08-07,110.2415021197791,110.69919956892333,107.40524752399855,108.20378112792969,198045600
2020-08-10,109.65232461053742,110.7965681078349,107.12038961467015,109.7764892578125,212403600
2020-08-11,109.03882559792697,109.53790628694743,106.25125778841227,106.51175689697266,187902400
2020-08-12,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000
2020-08-13,111.43442627597457,113.00471686377213,110.94507845537643,111.9992446899414,210082000
2020-08-14,111.82395872639943,111.98950664875923,110.08568325260936,111.89942932128906,165565200
2020-08-17,113.0241661986812,113.04851322391465,110.97914238344337,111.60725402832031,119561600
2020-08-18,111.35893113425243,112.96330126715455,111.02296150639188,112.5372543334961,105633600
2020-08-19,112.9462768876478,114.09538682492261,112.58353067113143,112.67847442626953,145538000
2020-08-20,112.71987050380967,115.29319632845385,112.70282683961905,115.17877197265625,126907200
2020-08-21,116.14041187069935,121.59868597251888,116.1282420708619,121.11421203613281,338054800
2020-08-24,125.32840158232875,125.4136198889964,120.69301605778207,122.56275177001953,345937600
2020-08-25,121.43313191060219,121.90299909151933,119.83119107466611,121.55728912353516,211495600
2020-08-26,122.87682491569296,123.66805506312153,121.8080520118478,123.21035766601562,163022400
2020-08-27,123.81411631076067,124.1476490247268,120.5907617170358,121.73744201660156,155552400
2020-08-28,122.71370217000428,123.13244579194858,121.31627042883115,121.54025268554688,187630000
2020-08-31,124.24019284317771,127.570661771966,122.70155254402836,125.6619644165039,225702700
2020-09-01,129.28457897882038,131.27118380524524,127.11296048915095,130.6674041748047,151948100
2020-09-02,133.98810972446663,134.3678995522413,123.67534259699028,127.96015167236328,200119000
2020-09-03,123.5877438699274,125.4672130496805,117.34554177443891,117.71559143066406,257599600
2020-09-04,116.92678671535833,120.4617572800833,107.98710202760628,117.79348754882812,332607200
2020-09-08,110.96698542167366,115.87504793239557,109.7302350684399,109.86656951904297,231366600
2020-09-09,114.19035236329198,116.02113476904711,112.24270866069972,114.248779296875,176940500
2020-09-10,117.20918576977877,117.34552021964375,109.55494626315287,110.51902770996094,182274400
2020-09-11,111.5707684126771,112.21349439620566,107.12040288107737,109.06804656982422,180860300
2020-09-14,111.71682733418477,112.89515070723368,109.84709144123131,112.34007263183594,140150100
2020-09-15,115.23232916774082,115.71924004150326,110.6358893306761,112.51536560058594,184642000
2020-09-16,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000
2020-09-17,106.847719970666,109.26279366804528,105.86415795625577,107.45148468017578,178011000
2020-09-18,107.509932124424,107.97736244484516,103.31275496127046,104.04312133789062,287104900
2020-09-21,101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800
2020-09-22,109.73024617645395,109.90553440635527,106.30239653909264,108.88301849365234,183055400
2020-09-23,108.69799408278124,109.17516469365749,103.97495231814074,104.3157958984375,150718700
2020-09-24,102.41681178710614,107.36382710009974,102.2512639048569,105.38697052001953,167743300
2020-09-25,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400
2020-09-28,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400
2020-09-29,111.55128945340192,112.29138866733861,110.5969408264079,111.10332489013672,99382200
2020-09-30,110.81117321087004,114.19033573143906,110.64562530338286,112.77828979492188,142675200
2020-10-01,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400
2020-10-02,109.93472330652477,112.34980421996083,109.28226459701011,110.06131744384766,144712000
2020-10-05,110.92804616223222,113.59631584658959,110.57746971556678,113.45024108886719,106243800
2020-10-06,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200
2020-10-07,111.61944859952521,112.52510309938262,111.14227060574487,112.0674057006836,96849000
2020-10-08,113.20677195191192,113.35284669197739,111.59022437328177,111.96028137207031,83477200
2020-10-09,112.26216737253827,113.93714192982654,111.91159095684212,113.90792846679688,100506900
2020-10-12,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800
2020-10-13,121.99064438590798,122.10750566774655,116.5177710390298,117.9298095703125,262330500
2020-10-14,117.83241231641986,119.80926895413836,116.48854119773992,118.01744079589844,150712000
2020-10-15,115.61213018549682,118.0272041912552,115.05705203315414,117.55003356933594,112559200
2020-10-16,118.10511346082514,118.36804952245832,115.69977228869678,115.9042739868164,115393800
2020-10-19,116.81964609469402,117.26760316923634,112.63221739110126,112.94384002685547,120639300
2020-10-20,113.15807306769803,115.86530350302661,112.60299502286628,114.43378448486328,124423700
2020-10-21,113.6158009225818,115.60239851869055,113.40155891275562,113.8105697631836,89946000
2020-10-22,114.3753655822656,114.94992429837153,111.59023468508376,112.7198715209961,101988000
2020-10-23,113.34310011117962,113.49891513985666,111.28833585593557,112.0284423828125,82572600
2020-10-26,111.02540970017918,113.49891761177703,109.92498646777234,112.0381851196289,111850700
2020-10-27,112.46667230975785,114.20981414129767,111.54154461515651,113.54761505126953,92276800
2020-10-28,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800
2020-10-29,109.42834593101287,113.86897045793137,109.26279059723784,112.30111694335938,146129200
2020-10-30,108.15265135662641,109.0583059665517,104.90008997174331,106.01024627685547,190272600
2020-11-02,106.2536724733026,107.78257204642945,104.5105309652701,105.92256927490234,122866900
2020-11-03,106.78930171860765,108.57138995878809,105.88364715111534,107.54888153076172,107624400
2020-11-04,111.15201031363652,112.56404883306527,109.40886854661319,111.94080352783203,138235500
2020-11-05,114.86227219398131,116.48856015953854,113.81055035278919,115.91400146484375,126387100
2020-11-06,115.42137214222052,116.27981104293774,113.2850208285467,115.78231048583984,114457900
2020-11-09,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300
2020-11-10,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400
2020-11-11,114.31904887518712,116.69926800957136,113.58742258565564,116.56269836425781,112295000
2020-11-12,116.68952534133676,117.57722808905325,115.6652454976375,116.28956604003906,103162300
2020-11-13,116.5139390128418,116.73830026220503,114.98240146299398,116.33834838867188,81581900
2020-11-16,116.0066699066951,118.02595829386176,115.25553681069077,117.35286712646484,91183000
2020-11-17,116.6212327722634,117.71378992768877,116.04568289146974,116.46514892578125,74271000
2020-11-18,115.70427399429921,116.88463032919714,115.10921727569527,115.13848114013672,76322100
2020-11-19,114.70927099848065,116.1432600591589,113.94838066648546,115.73355102539062,74113000
2020-11-20,115.7335176986335,115.8603302366192,114.41659193075076,114.46536254882812,73604300
2020-11-23,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300
2020-11-24,111.1194218881883,113.01189046027503,109.83175227147532,112.34854888916016,113874200
2020-11-25,112.7192403972066,113.8898396262195,112.34854493544476,113.1874771118164,76499200
2020-11-27,113.71425025675507,114.61171017176824,113.37282609805314,113.73375701904297,46691300
2020-11-30,114.10444599903529,118.00645317380616,113.9483621396502,116.13349151611328,169410200
2020-12-01,118.04548519888809,120.44521894311592,117.06998331379602,119.71359252929688,127728200
2020-12-02,119.03074406626739,120.34767764614222,117.9284295476018,120.06478118896484,89004200
2020-12-03,120.49400051530282,120.74763311235886,119.21609531136755,119.92821502685547,78967600
2020-12-04,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400
2020-12-07,119.31364331487002,121.51827984626941,119.25511557839134,120.71836853027344,86712000
2020-12-08,121.32315897116939,121.91821565194306,120.0745104419721,121.3329086303711,82225500
2020-12-09,121.47924572192201,122.86445658019646,118.03572533878697,118.79661560058594,115089200
2020-12-10,117.54796759030177,120.83541135490303,117.20654344679436,120.22084045410156,81312200
2020-12-11,119.43070824204246,119.75262568307645,117.59676719075496,119.41120147705078,86939800
2020-12-14,119.5965268299757,120.32815322670372,118.56249723752978,118.79661560058594,79184500
2020-12-15,121.29386991985673,124.76666080696954,121.08901546927353,124.74714660644531,157243700
2020-12-16,124.28869924138645,125.22517271917499,123.45951668180213,124.67889404296875,98208600
2020-12-17,125.74217838024781,126.40552735664411,124.90324622140852,125.54708099365234,94359800
2020-12-18,125.80071733474844,125.93728698989182,123.03028838222276,123.55706024169922,192541500
2020-12-21,121.95723262228893,125.16663446004497,120.42569508317622,125.08859252929688,121251600
2020-12-22,128.3857498380131,131.11715694751493,126.47376039587049,128.64913940429688,168904800
2020-12-23,128.92230034627153,129.18567507195473,127.57610331955125,127.75170135498047,88223700
2020-12-24,128.1029291687596,130.19050284332158,127.8883175389933,128.73699951171875,54930100
2020-12-28,130.70750227088905,133.97542463818004,130.23925065126556,133.3413543701172,124486200
2020-12-29,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300
2020-12-30,132.25854107096032,132.65850039720306,130.1319393225058,130.44410705566406,96452100
